user_id,plan,country,device,tenure_months,watch_hours_t_minus_3,watch_hours_t_minus_2,watch_hours_t_minus_1,watch_hours_next_month
3000453,free,DE,tv,29,20.26,18.18,19.61,14.02
3000454,free,AU,web,12,9.94,8.85,9.48,8.27
3000455,free,US,tv,13,2.68,3.12,3.26,4.04
3000456,premium,SE,tv,37,34.98,39.39,36.14,36.29
3000457,free,DE,web,20,12.41,11.49,11.55,10.89
3000458,standard,FR,tv,42,28.64,27.39,25.24,24.08
3000459,standard,US,web,59,15.8,14.3,13.28,12.5
3000460,standard,BR,mobile,27,4.02,4.38,4.57,3.52
3000461,free,NL,mobile,56,9.57,10.56,10.06,6.73
3000462,premium,FR,tv,17,21.74,20.85,20.08,0.0
3000463,free,DE,tv,31,70.49,71.01,69.86,64.71
3000464,standard,DE,tv,29,20.63,26.04,24.84,24.57
3000465,standard,ES,tv,50,11.33,9.84,10.34,12.27
3000466,standard,ES,mobile,18,4.5,4.36,4.36,3.51
3000467,premium,NL,tv,17,15.29,13.43,12.9,12.74
3000468,free,US,tv,29,8.3,9.41,9.7,9.3
3000469,standard,FR,tv,45,20.0,19.27,19.38,18.44
3000470,free,US,mobile,55,23.3,23.64,23.39,20.18
3000471,free,AU,tv,53,16.87,17.52,18.61,16.52
3000472,free,GB,mobile,2,19.67,22.22,23.3,26.64
3000473,free,US,tv,50,13.32,12.4,12.28,11.38
3000474,free,BR,mobile,17,16.93,17.36,17.45,14.57
3000475,free,GB,mobile,38,12.97,13.52,13.36,8.74
3000476,free,US,mobile,45,54.5,51.73,47.49,44.91
3000477,standard,FR,web,49,9.41,9.6,9.56,10.67
3000478,standard,BR,mobile,16,9.32,9.93,11.16,9.53
3000479,free,IT,tv,1,19.79,19.56,19.59,11.97
3000480,free,US,tv,52,28.78,28.3,29.49,30.76
3000481,free,US,web,23,17.26,18.48,18.46,17.36
3000482,standard,US,mobile,45,16.1,14.01,14.4,13.58
3000483,free,ES,web,46,8.58,8.1,8.15,0.0
3000484,free,US,tv,39,6.35,6.51,6.58,0.0
3000485,free,US,web,24,22.44,20.61,21.4,20.29
3000486,free,US,web,7,26.9,33.06,33.17,37.4
3000487,free,CA,tv,12,3.0,2.88,2.77,0.88
3000488,standard,DE,tv,38,6.8,6.11,6.11,7.81
3000489,standard,US,tv,46,17.02,16.6,18.09,13.62
3000490,standard,DE,tv,30,14.12,12.31,11.14,12.11
3000491,standard,IT,tv,37,18.71,17.99,17.68,17.94
3000492,standard,SE,tv,27,4.36,4.21,4.58,7.11
3000493,free,CA,web,31,7.43,7.17,6.9,3.86
3000494,standard,DE,tv,55,4.51,4.08,4.6,9.58
3000495,standard,DE,web,20,11.81,12.59,11.69,14.67
3000496,free,US,tv,53,12.04,11.19,10.72,10.58
3000497,standard,BR,mobile,6,4.97,4.75,5.25,2.18
3000498,free,ES,tv,2,6.01,6.24,6.07,6.99
3000499,standard,US,tv,51,6.0,7.03,7.42,4.81
3000500,standard,DE,mobile,31,7.23,8.36,7.93,5.54
3000501,premium,US,tv,12,5.5,6.2,6.36,0.0
3000502,premium,IT,tv,2,14.88,15.72,15.94,8.94
3000503,standard,US,tv,38,11.91,10.13,10.07,8.66
3000504,standard,US,mobile,25,13.92,12.15,11.67,12.64
3000505,standard,FR,mobile,18,15.88,15.56,16.51,19.69
3000506,free,US,tv,59,5.79,5.75,6.17,5.86
3000507,premium,US,web,14,28.33,25.41,23.58,24.71
3000508,free,IT,tv,52,10.47,10.34,10.86,15.7
3000509,free,IT,mobile,27,14.48,12.87,11.77,10.61
3000510,free,GB,mobile,12,7.63,7.1,7.25,5.77
3000511,premium,US,tv,44,25.38,23.33,22.95,27.32
3000512,free,SE,mobile,50,3.18,2.93,3.15,5.71
3000513,free,SE,mobile,14,7.7,8.39,9.15,3.44
3000514,free,GB,mobile,34,6.75,7.94,7.74,5.92
3000515,free,ES,mobile,6,8.36,8.36,8.7,11.57
3000516,free,BR,mobile,39,3.86,4.32,4.37,5.28
3000517,standard,IT,mobile,29,6.0,7.17,6.81,8.24
3000518,free,US,tv,50,6.21,5.9,5.71,0.66
3000519,premium,DE,mobile,33,3.67,3.89,3.79,7.76
3000520,premium,FR,tv,15,12.59,12.98,14.25,10.93
3000521,free,BR,web,39,12.53,10.26,9.79,6.93
3000522,free,ES,web,23,13.52,11.81,11.31,11.03
3000523,standard,CA,tv,27,12.68,14.95,16.13,15.3
3000524,free,FR,mobile,36,20.84,18.2,18.04,14.81
3000525,free,DE,mobile,23,6.95,7.74,8.35,9.87
3000526,premium,IT,mobile,14,4.99,5.15,5.47,4.89
3000527,premium,SE,tv,10,7.32,7.7,7.41,11.29
3000528,standard,NL,mobile,57,17.52,16.92,15.93,16.6
3000529,free,US,tv,18,19.31,24.39,22.95,19.51
3000530,standard,CA,web,49,2.67,2.26,2.12,0.0
3000531,standard,CA,tv,15,11.38,11.98,12.09,13.63
3000532,free,AU,tv,43,4.98,5.15,4.78,1.3
3000533,standard,ES,mobile,8,8.01,8.4,8.23,6.82
3000534,free,NL,tv,15,7.97,9.26,8.91,8.87
3000535,free,FR,tv,57,11.44,10.66,10.19,14.61
3000536,standard,US,mobile,54,5.6,5.3,6.2,0.78
3000537,free,FR,tv,11,18.06,23.02,25.22,20.23
3000538,free,DE,tv,30,14.16,15.36,14.89,18.08
3000539,premium,AU,mobile,34,5.93,6.58,6.85,10.42
3000540,premium,ES,tv,51,24.04,28.57,28.27,32.25
3000541,standard,DE,tv,24,10.11,9.06,9.37,9.61
3000542,premium,BR,tv,53,6.0,6.43,6.57,2.01
3000543,premium,GB,mobile,33,11.22,9.96,10.83,15.88
3000544,free,DE,mobile,18,6.76,7.34,7.45,5.78
3000545,free,ES,mobile,35,12.67,14.27,14.31,10.97
3000546,free,DE,web,5,4.68,6.16,7.44,11.32
3000547,free,ES,tv,31,17.42,15.76,14.45,14.99
3000548,standard,BR,web,5,9.75,8.53,7.76,8.04
3000549,free,DE,mobile,20,33.92,38.65,36.92,37.42
3000550,free,DE,mobile,42,7.89,8.23,8.88,1.87
3000551,free,GB,mobile,21,31.73,32.15,34.47,32.81
3000552,free,JP,tv,59,3.77,4.12,4.41,5.93
3000553,premium,DE,tv,11,33.02,36.3,35.35,35.96
3000554,free,NL,mobile,53,10.88,10.21,10.85,11.7
3000555,free,ES,tv,25,6.58,7.33,7.38,3.59
3000556,free,FR,tv,39,2.29,2.33,2.28,0.0
3000557,free,DE,mobile,22,3.79,3.95,4.07,7.08
3000558,standard,US,mobile,30,3.16,3.46,3.82,0.0
3000559,free,FR,mobile,59,3.75,3.84,4.2,0.21
3000560,free,US,mobile,12,15.3,14.78,15.62,14.24
3000561,free,IT,mobile,6,9.79,8.61,8.52,10.82
3000562,premium,ES,mobile,33,15.03,13.08,12.78,12.97
3000563,standard,GB,mobile,35,15.04,16.37,15.58,12.36
3000564,standard,DE,tv,52,1.27,1.22,1.18,0.3
3000565,standard,US,tv,59,10.62,11.32,11.18,5.93
3000566,standard,SE,mobile,35,38.56,44.71,45.86,0.0
3000567,free,AU,mobile,55,26.06,23.29,22.57,20.93
3000568,free,BR,tv,6,19.74,17.81,16.55,21.7
3000569,standard,US,mobile,41,9.5,9.47,10.4,5.9
3000570,free,JP,tv,32,23.84,26.76,29.08,21.85
3000571,premium,BR,mobile,24,14.34,15.01,15.3,16.41
3000572,free,FR,tv,51,6.6,6.58,7.24,8.16
3000573,standard,US,mobile,43,18.78,16.98,17.97,17.34
3000574,premium,US,web,5,16.56,17.35,16.3,12.14
3000575,standard,IT,mobile,56,17.14,20.32,21.63,15.19
3000576,premium,GB,mobile,30,2.22,2.48,2.62,0.0
3000577,standard,US,tv,32,17.23,15.12,13.98,11.71
3000578,premium,US,tv,11,27.38,25.64,24.39,23.22
3000579,free,DE,web,21,5.8,6.26,6.3,0.0
3000580,free,ES,web,43,11.08,9.95,8.82,6.22
3000581,standard,DE,mobile,1,25.27,27.56,29.06,25.55
3000582,free,US,web,24,12.39,12.08,11.98,3.0
3000583,free,ES,tv,30,5.24,5.97,6.55,7.11
3000584,premium,CA,mobile,54,2.95,3.17,3.48,5.66
3000585,standard,FR,tv,6,12.39,12.07,10.97,0.0
3000586,free,GB,mobile,53,7.79,8.07,7.84,5.32
3000587,free,US,mobile,19,23.72,25.72,29.89,26.18
3000588,free,US,mobile,16,7.63,7.73,7.22,3.75
3000589,free,SE,tv,37,20.72,20.16,19.08,15.98
3000590,premium,AU,web,26,8.7,8.43,8.72,4.97
3000591,free,US,mobile,17,6.14,6.03,6.0,5.6
3000592,free,US,web,13,10.71,10.46,10.66,5.81
3000593,standard,FR,tv,14,26.59,31.34,30.03,29.18
3000594,free,ES,tv,14,17.45,16.97,17.48,13.2
3000595,free,FR,web,35,11.83,13.59,13.03,17.67
3000596,standard,DE,mobile,28,9.29,7.99,9.01,2.85
3000597,standard,FR,tv,5,21.53,20.61,19.14,23.79
3000598,premium,ES,tv,14,11.51,10.44,10.41,10.76
3000599,standard,JP,tv,55,14.25,11.99,11.6,15.44
3000600,free,FR,web,49,5.64,5.23,5.17,0.0
3000601,standard,BR,mobile,59,8.27,8.61,8.45,10.54
3000602,premium,NL,tv,41,6.14,6.73,6.12,7.03
3000603,standard,FR,tv,59,3.95,3.94,4.43,0.0
3000604,premium,JP,tv,41,67.25,64.3,67.38,64.18
3000605,standard,ES,tv,1,2.91,3.63,3.55,0.0
3000606,premium,GB,web,33,10.96,17.05,17.04,11.08
3000607,free,ES,web,1,16.58,16.88,15.86,14.2
3000608,standard,US,mobile,9,2.28,2.59,2.76,4.72
3000609,free,FR,web,7,38.52,31.52,28.37,28.48
3000610,standard,DE,mobile,3,57.21,52.55,46.8,45.38
3000611,standard,BR,mobile,55,8.7,8.83,9.0,10.78
3000612,premium,JP,tv,10,37.22,34.09,31.14,33.16
3000613,premium,DE,mobile,52,13.2,11.99,11.5,11.42
3000614,free,US,web,19,17.23,16.64,16.94,17.49
3000615,standard,FR,mobile,2,3.29,3.98,4.09,3.55
3000616,standard,AU,mobile,20,10.25,10.42,10.46,9.56
3000617,free,US,tv,5,10.51,10.62,10.91,7.08
3000618,free,JP,tv,19,9.39,9.82,9.35,12.29
3000619,free,US,mobile,18,52.11,47.66,45.37,42.63
3000620,standard,FR,tv,3,13.05,12.69,12.46,11.96
3000621,free,US,tv,17,15.27,12.6,12.05,13.13
3000622,premium,DE,mobile,7,8.95,10.57,10.4,7.74
3000623,free,US,web,1,7.17,7.95,7.64,8.8
3000624,premium,JP,mobile,37,15.64,14.53,13.23,15.2
3000625,free,GB,mobile,5,14.88,14.15,13.26,14.01
3000626,standard,FR,tv,41,11.48,13.97,13.43,14.37
3000627,free,ES,mobile,41,16.06,15.88,15.71,10.76
3000628,standard,US,mobile,50,41.09,43.84,41.74,39.09
3000629,standard,ES,tv,35,7.09,7.05,7.04,10.61
3000630,premium,BR,web,26,5.28,4.68,4.87,9.24
3000631,premium,CA,tv,21,17.4,15.62,14.96,20.4
3000632,free,GB,mobile,14,13.06,11.86,12.05,10.66
3000633,free,US,mobile,15,20.23,21.09,22.43,16.41
3000634,free,DE,web,12,4.73,4.36,4.32,2.26
3000635,free,DE,mobile,28,12.72,12.2,11.81,6.91
3000636,standard,DE,mobile,38,12.61,15.7,16.26,13.04
3000637,standard,FR,web,38,35.65,31.54,30.66,28.55
3000638,standard,US,mobile,43,27.01,25.08,27.44,20.61
3000639,premium,CA,tv,18,11.13,10.02,10.56,7.99
3000640,standard,JP,mobile,56,3.17,2.69,2.77,1.41
3000641,standard,FR,mobile,8,10.22,11.43,11.1,11.75
3000642,free,CA,mobile,42,9.56,12.29,12.17,14.24
3000643,free,BR,tv,55,9.03,8.79,8.34,7.85
3000644,standard,FR,mobile,50,18.51,16.52,15.73,14.47
3000645,premium,JP,mobile,7,9.91,10.85,11.25,7.58
3000646,free,AU,mobile,41,5.73,5.01,4.82,0.0
3000647,standard,ES,tv,50,18.43,18.9,19.04,17.24
3000648,standard,BR,mobile,21,3.43,3.09,3.14,0.0
3000649,free,US,mobile,34,17.88,18.28,19.27,22.71
3000650,free,GB,tv,29,4.44,4.91,4.79,3.49
3000651,premium,IT,mobile,28,11.25,11.98,12.54,10.46
3000652,standard,GB,mobile,39,13.2,15.51,14.7,14.76
3000653,free,US,tv,16,15.81,13.68,13.36,14.99
3000654,premium,ES,mobile,19,24.66,27.0,26.45,26.38
3000655,free,NL,tv,42,18.64,19.8,19.57,15.52
3000656,premium,NL,tv,7,4.97,5.13,5.38,6.62
3000657,free,FR,web,29,11.29,12.2,11.11,8.35
3000658,standard,DE,tv,45,13.65,14.63,16.13,9.59
3000659,free,FR,web,7,12.81,14.23,13.86,0.0
3000660,free,ES,mobile,16,13.0,13.07,15.14,15.18
3000661,premium,US,tv,49,12.4,11.88,12.24,8.83
3000662,free,AU,tv,31,22.42,20.17,20.58,0.0
3000663,free,ES,tv,41,18.32,19.73,18.86,14.58
3000664,free,DE,mobile,50,18.94,20.11,18.48,18.8
3000665,standard,IT,tv,46,12.29,11.09,11.1,7.99
3000666,standard,US,mobile,21,28.28,31.31,31.74,36.02
3000667,premium,FR,web,14,13.14,11.51,11.34,10.66
3000668,free,FR,web,39,3.46,3.58,4.22,1.98
3000669,free,GB,mobile,19,11.26,10.36,10.29,7.39
3000670,free,SE,mobile,17,13.22,12.95,13.34,13.15
3000671,standard,US,tv,20,8.12,9.14,8.82,3.16
3000672,premium,BR,tv,29,5.65,6.18,5.99,0.0
3000673,standard,FR,tv,10,11.12,11.07,11.35,8.86
3000674,standard,US,web,14,21.77,23.46,24.09,28.9
3000675,free,ES,mobile,53,5.06,4.37,4.17,0.0
3000676,premium,NL,tv,53,7.17,12.71,14.47,9.67
3000677,free,AU,tv,22,4.54,4.15,4.34,4.74
3000678,free,ES,tv,4,5.63,6.17,6.0,2.75
3000679,free,DE,tv,19,3.42,3.19,3.35,8.07
3000680,free,FR,tv,25,8.46,9.26,9.26,5.95
3000681,free,US,mobile,29,3.2,3.58,3.34,1.51
3000682,free,JP,mobile,23,13.66,15.12,14.64,12.16
3000683,free,GB,mobile,57,11.0,10.65,10.06,14.62
3000684,standard,US,tv,48,14.05,13.69,13.89,12.34
3000685,free,US,mobile,22,2.89,2.59,2.59,3.94
3000686,free,FR,mobile,59,3.02,3.01,3.31,5.84
3000687,premium,BR,tv,55,7.61,7.39,7.33,7.66
3000688,standard,DE,tv,20,13.51,14.2,13.42,13.02
3000689,standard,AU,mobile,56,17.03,17.06,20.56,21.16
3000690,free,DE,mobile,55,10.03,9.08,9.35,6.05
3000691,premium,BR,mobile,19,4.52,4.74,5.0,6.41
3000692,free,FR,web,18,30.64,32.99,29.91,27.81
3000693,free,FR,web,36,7.61,7.08,6.92,9.31
3000694,premium,US,mobile,49,5.35,5.08,4.83,0.0
3000695,standard,US,tv,38,19.86,18.95,19.23,13.68
3000696,standard,CA,tv,36,11.39,10.46,10.2,11.27
3000697,standard,BR,mobile,17,14.48,16.2,18.07,0.0
3000698,standard,US,web,42,4.7,4.91,5.56,1.73
3000699,free,DE,web,59,9.86,10.83,10.35,14.23
3000700,free,GB,mobile,49,11.17,10.37,9.46,11.11
3000701,free,GB,mobile,36,14.64,13.6,14.31,10.44
3000702,free,FR,tv,5,8.11,7.53,7.45,10.6
3000703,premium,US,tv,43,16.55,14.87,14.05,10.47
3000704,free,FR,tv,34,29.01,34.7,33.38,36.4
3000705,standard,JP,tv,41,12.48,11.2,10.47,7.56
3000706,standard,DE,mobile,40,11.3,10.43,10.28,9.32
3000707,standard,IT,tv,14,18.54,22.28,22.37,20.47
3000708,free,JP,mobile,34,7.52,7.67,8.17,3.49
3000709,free,US,mobile,36,13.69,14.24,13.85,9.81
3000710,premium,FR,web,31,25.72,22.79,21.47,21.8
3000711,standard,US,web,51,9.92,9.81,9.4,9.32
3000712,standard,ES,mobile,37,10.53,9.64,10.33,12.97
3000713,premium,DE,mobile,45,6.4,6.69,7.97,8.4
3000714,standard,FR,mobile,40,18.5,16.68,15.14,12.5
3000715,free,FR,tv,28,92.31,80.48,76.32,77.52
3000716,standard,IT,mobile,40,17.83,20.1,20.05,22.39
3000717,free,IT,web,33,14.07,17.01,18.86,15.5
3000718,standard,FR,mobile,35,7.24,7.7,7.41,10.63
3000719,premium,BR,tv,38,10.48,9.4,9.21,14.68
3000720,standard,US,tv,34,7.12,7.94,9.22,7.47
3000721,free,FR,tv,22,3.4,2.99,2.85,1.99
3000722,free,US,mobile,41,5.91,5.82,6.12,6.09
3000723,premium,IT,mobile,20,22.08,21.09,20.2,17.48
3000724,free,ES,tv,34,15.87,18.67,21.86,21.28
3000725,free,DE,tv,27,14.42,12.57,12.05,0.0
3000726,free,US,mobile,33,15.49,14.85,14.54,17.05
3000727,free,DE,web,59,47.7,44.81,46.72,44.79
3000728,free,US,tv,36,15.42,13.09,11.85,0.0
3000729,standard,US,mobile,42,78.41,67.06,64.11,60.35
3000730,free,DE,tv,22,20.12,18.62,17.99,12.41
3000731,free,DE,tv,8,7.87,8.58,8.74,5.75
3000732,free,FR,tv,57,26.08,26.93,29.07,22.88
3000733,free,US,tv,8,6.24,6.27,5.9,6.83
3000734,free,FR,tv,38,15.11,13.89,13.14,12.39
3000735,standard,GB,tv,9,6.9,6.84,7.99,13.26
3000736,free,DE,tv,43,27.97,30.83,36.25,34.92
3000737,free,ES,web,53,8.86,8.47,8.39,11.84
3000738,free,FR,web,2,8.6,7.61,7.29,7.89
3000739,free,US,web,9,8.55,8.59,9.61,7.25
3000740,free,US,tv,28,3.12,2.84,2.68,0.73
3000741,free,FR,tv,27,19.41,21.44,21.3,18.94
3000742,premium,BR,tv,8,10.31,10.85,11.3,6.73
3000743,free,FR,tv,38,5.66,5.89,6.27,9.31
3000744,standard,FR,mobile,16,23.65,22.26,22.02,28.76
3000745,free,US,mobile,48,6.03,7.83,8.88,0.0
3000746,free,US,tv,18,9.26,10.0,14.4,10.7
3000747,free,JP,tv,20,4.85,5.24,4.98,3.29
3000748,standard,CA,mobile,40,4.71,5.35,5.36,2.57
3000749,premium,DE,mobile,14,12.32,12.65,12.16,7.02
3000750,free,US,mobile,17,6.39,6.83,8.09,12.36
3000751,free,DE,tv,7,3.99,3.99,3.89,4.18
3000752,free,DE,mobile,13,27.0,27.61,31.15,24.42
3000753,free,DE,mobile,5,4.47,4.07,4.07,4.58
3000754,standard,FR,mobile,8,18.91,19.17,18.49,16.01
3000755,free,FR,tv,9,17.46,15.21,14.1,12.19
3000756,free,FR,mobile,35,17.33,18.05,17.98,16.03
3000757,premium,US,tv,41,7.65,8.5,10.13,10.74
3000758,free,GB,tv,32,10.2,10.16,10.81,9.72
3000759,free,SE,mobile,5,11.39,13.52,12.66,7.11
3000760,standard,US,web,59,10.7,13.56,12.98,14.18
3000761,free,BR,web,39,17.25,15.99,15.13,9.38
3000762,free,US,mobile,51,11.22,11.4,11.33,0.0
3000763,free,FR,mobile,51,24.57,24.33,22.66,20.6
3000764,premium,ES,tv,22,5.95,6.36,6.93,0.0
3000765,free,US,web,31,24.82,23.6,23.05,25.01
3000766,free,JP,mobile,5,17.71,15.61,14.42,0.0
3000767,free,AU,mobile,56,16.02,17.71,19.02,18.66
3000768,free,FR,mobile,59,7.25,6.69,6.81,8.33
3000769,standard,US,web,28,40.7,39.4,39.15,35.09
3000770,free,US,mobile,42,14.08,13.53,14.16,12.89
3000771,standard,JP,tv,28,40.4,43.4,46.57,40.79
3000772,standard,FR,web,13,7.97,7.15,7.46,7.42
3000773,premium,BR,tv,10,5.96,6.09,5.66,9.0
3000774,free,US,tv,54,10.52,11.54,10.64,0.0
3000775,premium,GB,tv,38,15.3,17.76,18.38,0.0
3000776,standard,FR,tv,13,36.43,31.81,29.4,31.43
3000777,free,BR,mobile,45,10.69,9.91,9.5,5.2
3000778,standard,ES,tv,56,25.52,25.86,25.94,30.15
3000779,premium,FR,web,12,18.43,15.86,16.43,16.33
3000780,free,US,tv,16,21.59,23.75,23.57,24.37
3000781,premium,DE,tv,37,4.01,4.34,4.38,4.22
3000782,free,GB,mobile,11,7.67,7.89,7.99,3.2
3000783,standard,NL,tv,25,4.43,4.01,3.93,8.02
3000784,premium,US,tv,38,11.35,12.09,11.75,7.89
3000785,free,JP,tv,58,21.63,23.39,23.8,20.55
3000786,standard,US,tv,54,34.15,38.8,36.52,33.68
3000787,free,NL,mobile,5,6.7,6.42,6.76,6.18
3000788,standard,JP,tv,35,15.18,13.05,12.39,14.21
3000789,standard,ES,mobile,24,18.36,18.3,20.74,21.2
3000790,free,AU,mobile,15,5.27,4.47,4.21,0.0
3000791,free,DE,mobile,25,12.84,14.15,13.65,12.48
3000792,free,IT,mobile,58,5.14,4.29,4.1,0.71
3000793,free,FR,tv,28,13.59,13.18,12.89,0.0
3000794,free,US,web,36,7.84,7.37,7.18,3.89
3000795,free,GB,tv,18,20.38,20.22,18.82,15.38
3000796,free,SE,mobile,55,28.07,25.63,24.68,26.8
3000797,free,AU,tv,17,27.67,29.72,32.45,29.17
3000798,standard,GB,mobile,14,7.15,9.24,9.22,4.01
3000799,standard,NL,mobile,21,9.6,11.44,12.87,14.63
3000800,standard,BR,tv,17,4.86,4.77,4.64,7.62
3000801,free,BR,mobile,10,8.45,8.98,8.41,7.15
3000802,premium,FR,tv,42,7.51,7.55,7.68,9.56
3000803,standard,DE,mobile,8,15.75,14.46,14.47,14.89
3000804,free,DE,mobile,11,57.42,52.81,49.53,42.06
3000805,free,BR,tv,53,12.37,13.18,13.13,0.0
3000806,standard,GB,mobile,7,28.37,28.91,28.87,30.83
3000807,free,BR,mobile,30,15.39,16.45,15.62,14.59
3000808,standard,AU,tv,55,18.0,17.31,20.65,17.97
3000809,premium,GB,mobile,47,12.86,13.78,15.21,17.43
3000810,free,BR,tv,52,7.2,8.3,8.06,2.84
3000811,free,GB,tv,21,8.47,8.43,8.93,10.6
3000812,premium,ES,tv,59,6.12,5.88,6.46,8.5
3000813,standard,DE,web,55,7.64,7.75,7.55,9.48
3000814,free,AU,tv,24,10.46,11.34,13.32,8.86
3000815,premium,BR,mobile,48,10.22,11.48,11.04,6.77
3000816,premium,BR,mobile,5,3.77,3.27,3.07,0.0
3000817,standard,US,mobile,57,6.43,6.18,6.03,4.86
3000818,standard,DE,mobile,20,16.31,15.41,15.83,14.65
3000819,free,SE,tv,46,15.72,16.25,17.44,0.0
3000820,free,AU,tv,15,2.82,2.85,2.94,0.65
3000821,standard,CA,mobile,43,15.1,14.72,13.51,17.95
3000822,free,IT,mobile,47,97.01,115.82,130.9,123.77
3000823,standard,IT,tv,35,34.53,35.14,35.43,36.81
3000824,premium,FR,tv,2,5.69,5.53,6.3,5.3
3000825,free,BR,tv,47,11.82,11.58,11.23,12.37
3000826,standard,US,tv,56,10.58,9.88,10.49,13.66
3000827,free,SE,tv,19,10.61,10.75,10.84,11.28
3000828,premium,FR,web,58,20.8,23.46,22.05,20.0
3000829,free,AU,web,5,22.0,25.88,26.31,22.16
3000830,standard,DE,tv,24,6.52,6.6,7.08,0.71
3000831,standard,FR,mobile,22,18.3,17.83,16.31,16.85
3000832,free,GB,tv,38,5.62,6.13,6.33,7.04
3000833,standard,IT,mobile,46,10.4,10.38,9.58,12.37
3000834,standard,BR,tv,49,44.47,38.81,38.54,37.45
3000835,standard,IT,mobile,7,4.95,4.71,4.63,3.35
3000836,standard,GB,mobile,53,15.33,18.3,18.11,16.56
3000837,premium,FR,mobile,53,7.2,6.92,6.12,3.79
3000838,free,SE,tv,22,6.85,6.67,6.59,3.06
3000839,standard,CA,mobile,32,8.35,8.5,7.57,9.68
3000840,free,BR,tv,35,5.79,6.08,6.21,0.0
3000841,standard,FR,mobile,48,3.77,3.82,4.16,1.59
3000842,standard,BR,web,22,5.55,5.28,4.89,9.95
3000843,free,US,tv,31,4.17,4.15,3.8,0.0
3000844,free,AU,tv,41,4.65,4.86,4.79,6.4
3000845,premium,FR,mobile,50,3.35,4.01,4.57,6.24
3000846,free,FR,tv,20,12.47,11.32,12.18,15.15
3000847,standard,US,mobile,59,39.1,33.08,33.94,0.0
3000848,free,BR,mobile,51,15.52,16.69,16.86,16.49
3000849,premium,ES,mobile,48,12.69,12.0,12.95,12.86
3000850,free,IT,mobile,36,6.76,6.88,6.83,10.6
3000851,free,US,tv,52,18.87,18.6,18.32,18.43
3000852,premium,SE,tv,47,19.19,18.15,19.66,0.0
3000853,premium,DE,mobile,49,5.57,6.33,7.11,6.85
3000854,free,FR,mobile,6,16.68,17.65,19.5,16.04
3000855,free,BR,tv,27,5.73,8.04,8.55,12.87
3000856,standard,GB,mobile,51,8.94,8.47,8.49,7.84
3000857,premium,GB,mobile,21,20.71,22.23,20.48,23.03
3000858,free,US,tv,23,2.45,2.7,3.6,1.81
3000859,standard,IT,tv,34,5.88,5.9,5.98,6.69
3000860,standard,FR,web,45,12.53,11.36,11.84,0.0
3000861,standard,DE,mobile,13,5.69,6.52,6.61,3.41
3000862,standard,DE,mobile,39,17.94,16.66,16.23,20.02
3000863,standard,BR,tv,27,5.17,6.65,6.6,9.78
3000864,free,US,mobile,57,5.47,5.94,5.96,11.25
3000865,premium,US,web,8,23.29,23.51,23.54,18.94
3000866,premium,US,web,4,7.81,8.58,9.39,14.86
3000867,standard,DE,tv,18,17.21,16.46,18.31,16.29
3000868,free,US,tv,57,15.38,14.6,15.86,0.0
3000869,free,IT,mobile,42,58.3,53.19,51.48,52.28
3000870,standard,US,tv,25,6.61,7.04,7.64,9.63
3000871,free,DE,tv,5,3.83,3.31,3.47,1.74
3000872,premium,GB,mobile,36,4.05,4.05,3.84,0.0
3000873,free,US,tv,55,7.7,7.43,6.77,3.87
3000874,standard,IT,mobile,45,18.78,22.36,22.73,22.66
3000875,premium,ES,tv,3,14.39,14.8,16.89,19.13
3000876,free,BR,tv,51,7.6,8.35,8.23,11.94
3000877,free,GB,mobile,15,45.67,47.3,46.76,47.48
3000878,standard,US,mobile,47,4.88,4.51,4.35,2.33
3000879,standard,US,web,57,17.59,19.0,20.89,24.18
3000880,free,DE,tv,20,6.29,6.66,6.83,6.3
3000881,standard,SE,mobile,52,53.72,52.57,50.55,50.71
3000882,premium,FR,mobile,37,7.87,7.62,8.05,0.84
3000883,free,US,web,6,28.13,25.3,23.25,25.81
3000884,free,ES,tv,23,10.08,10.9,11.11,12.89
3000885,free,GB,mobile,52,63.1,71.14,72.91,71.68
3000886,free,JP,tv,24,16.27,14.42,13.82,12.41
3000887,free,FR,web,50,10.17,10.16,10.2,9.53
3000888,free,SE,tv,27,14.44,15.16,14.31,10.54
3000889,standard,IT,mobile,29,12.94,12.72,14.7,15.67
3000890,free,BR,mobile,58,24.95,26.36,33.27,32.95
3000891,premium,US,tv,52,23.25,25.1,25.84,19.77
3000892,free,US,tv,51,1.98,2.2,2.29,0.0
3000893,free,FR,tv,29,12.62,11.69,11.29,7.82
3000894,standard,BR,tv,38,5.81,5.78,5.95,8.13
3000895,premium,FR,tv,9,17.62,19.42,18.4,22.75
3000896,free,US,tv,53,9.0,8.4,8.15,9.19
3000897,free,US,mobile,14,64.43,56.36,52.88,49.24
3000898,free,SE,mobile,2,5.8,6.23,6.97,0.28
3000899,standard,US,mobile,20,3.74,4.07,4.06,6.16
3000900,free,DE,tv,20,9.05,10.39,11.65,0.0
3000901,free,BR,mobile,21,11.8,16.43,16.12,0.0
3000902,free,JP,mobile,11,7.04,6.15,6.14,4.73
3000903,free,BR,web,44,26.11,27.37,28.85,27.38
3000904,premium,GB,tv,10,8.14,7.45,8.6,12.61
3000905,standard,FR,mobile,13,9.47,10.28,10.71,13.67
3000906,free,FR,mobile,46,9.36,10.58,11.19,14.0
3000907,free,US,mobile,45,5.9,7.0,7.17,0.0
3000908,free,DE,tv,58,49.0,52.92,52.11,50.57
