user_id,plan,monthly_price_eur,tenure_months,signup_channel,country,payment_method,monthly_watch_hours_90d,sessions_90d,unique_titles_90d,support_tickets_90d,family_account,auto_renew_on,churned_30d
2000362,standard,9.99,18,ads,NL,card,17.4,32,8,0,False,True,False
2000363,standard,9.99,24,app_store,GB,paypal,10.68,16,4,0,True,True,False
2000364,standard,9.99,22,app_store,FR,apple_pay,14.2,24,9,1,True,True,False
2000365,standard,9.99,35,organic,SE,apple_pay,17.13,34,5,0,True,True,False
2000366,premium,15.99,43,organic,ES,gift_card,5.62,10,4,1,False,True,False
2000367,standard,9.99,57,ads,FR,card,18.37,33,6,1,True,True,False
2000368,standard,9.99,53,organic,DE,gift_card,18.18,28,13,0,False,True,False
2000369,premium,15.99,16,organic,CA,card,8.78,21,5,0,True,True,False
2000370,premium,15.99,36,organic,GB,apple_pay,9.63,20,2,0,True,True,False
2000371,standard,9.99,20,ads,IT,paypal,25.36,39,9,1,True,True,False
2000372,standard,9.99,48,ads,ES,card,28.3,52,18,0,True,False,False
2000373,standard,9.99,2,organic,DE,paypal,10.46,18,2,0,False,True,False
2000374,standard,9.99,59,ads,IT,card,20.27,45,8,1,False,True,False
2000375,standard,9.99,22,organic,US,card,35.69,61,23,1,True,True,False
2000376,premium,15.99,44,app_store,US,card,15.38,25,8,1,True,True,False
2000377,standard,9.99,40,organic,SE,apple_pay,5.95,6,0,0,True,True,False
2000378,standard,9.99,22,referral,US,card,9.93,28,6,0,True,False,False
2000379,premium,15.99,57,app_store,DE,card,5.2,18,4,0,True,True,False
2000380,standard,9.99,16,ads,FR,card,30.43,58,22,0,True,True,False
2000381,premium,15.99,44,ads,AU,card,50.89,89,31,0,True,True,False
2000382,premium,15.99,55,organic,US,card,17.42,22,8,0,True,True,False
2000383,standard,9.99,7,organic,GB,apple_pay,7.6,10,7,1,False,True,False
2000384,standard,9.99,55,organic,US,card,24.14,32,13,0,False,False,False
2000385,premium,15.99,53,ads,US,card,7.59,7,4,0,False,True,False
2000386,premium,15.99,23,app_store,FR,card,46.42,79,23,0,False,True,False
2000387,premium,15.99,50,organic,CA,card,7.94,16,1,0,True,True,False
2000388,standard,9.99,1,ads,US,apple_pay,15.04,29,10,0,True,True,False
2000389,premium,15.99,12,referral,US,card,24.21,45,19,0,False,True,False
2000390,standard,9.99,45,ads,US,paypal,15.02,33,13,0,False,True,False
2000391,standard,9.99,56,ads,ES,card,4.24,5,1,0,False,True,False
2000392,standard,9.99,8,ads,FR,apple_pay,18.3,25,10,0,False,True,True
2000393,premium,15.99,43,ads,ES,card,7.95,7,13,0,False,True,False
2000394,standard,9.99,7,organic,DE,gift_card,15.74,21,7,0,True,True,False
2000395,standard,9.99,47,ads,ES,apple_pay,6.04,14,4,0,True,False,True
2000396,premium,15.99,53,ads,FR,card,15.59,22,13,0,True,True,False
2000397,standard,9.99,28,organic,ES,apple_pay,20.34,26,11,0,False,True,False
2000398,standard,9.99,6,ads,FR,card,26.69,49,16,0,False,True,False
2000399,standard,9.99,12,ads,JP,apple_pay,23.35,39,13,0,False,False,False
2000400,standard,9.99,30,ads,BR,card,35.87,64,27,0,True,True,False
2000401,premium,15.99,48,ads,FR,card,20.4,37,11,0,False,True,False
2000402,premium,15.99,31,ads,GB,card,11.3,14,8,0,False,True,False
2000403,standard,9.99,29,referral,AU,card,14.75,36,11,0,True,True,False
2000404,premium,15.99,36,organic,US,card,21.9,36,13,0,False,True,False
2000405,premium,15.99,58,ads,FR,card,4.8,0,0,1,True,True,False
2000406,standard,9.99,47,ads,DE,paypal,3.7,13,0,0,True,True,False
2000407,premium,15.99,10,ads,FR,card,16.51,32,11,0,False,False,False
2000408,standard,9.99,12,referral,BR,card,54.16,87,34,0,False,False,False
2000409,premium,15.99,21,referral,JP,apple_pay,27.82,42,18,0,False,True,False
2000410,standard,9.99,16,organic,DE,card,11.12,29,9,3,False,False,False
2000411,standard,9.99,44,ads,CA,paypal,25.85,43,13,1,False,True,False
2000412,standard,9.99,59,organic,US,card,11.25,14,5,1,False,True,False
2000413,premium,15.99,34,referral,JP,paypal,8.03,19,2,1,True,False,False
2000414,standard,9.99,53,app_store,US,apple_pay,5.84,19,0,0,False,True,False
2000415,standard,9.99,26,ads,JP,paypal,12.48,15,7,0,True,True,False
2000416,standard,9.99,41,organic,JP,card,8.12,17,9,0,False,True,False
2000417,premium,15.99,42,organic,US,paypal,23.74,48,15,2,False,True,False
2000418,standard,9.99,18,organic,FR,card,4.95,3,0,0,False,True,False
2000419,premium,15.99,44,ads,US,card,20.87,36,18,0,False,True,False
2000420,standard,9.99,32,app_store,DE,card,7.8,7,10,0,False,False,True
2000421,standard,9.99,35,ads,CA,card,15.26,26,13,0,False,False,False
2000422,standard,9.99,15,app_store,IT,apple_pay,8.8,20,3,1,False,True,False
2000423,standard,9.99,19,organic,ES,card,25.35,47,15,0,True,False,False
2000424,standard,9.99,51,organic,ES,card,11.43,17,11,0,False,True,False
2000425,premium,15.99,37,ads,US,paypal,22.21,40,10,1,True,True,False
2000426,standard,9.99,8,organic,IT,paypal,16.0,17,9,2,False,False,True
2000427,premium,15.99,33,organic,US,apple_pay,25.09,41,16,0,True,True,True
2000428,standard,9.99,37,organic,BR,apple_pay,9.76,28,5,1,False,True,False
2000429,premium,15.99,48,ads,ES,paypal,34.35,64,22,2,False,True,False
2000430,premium,15.99,51,organic,BR,card,9.66,23,5,1,False,True,False
2000431,premium,15.99,39,app_store,FR,paypal,14.42,21,13,0,False,True,False
2000432,premium,15.99,1,referral,GB,paypal,12.76,17,7,0,True,True,False
2000433,premium,15.99,30,referral,US,paypal,21.99,35,14,0,True,False,False
2000434,standard,9.99,13,organic,US,card,35.16,64,19,0,True,True,False
2000435,standard,9.99,2,organic,BR,card,13.05,31,3,0,True,True,False
2000436,standard,9.99,55,ads,DE,card,25.32,48,15,0,False,True,False
2000437,standard,9.99,10,organic,FR,gift_card,6.67,11,7,0,False,True,False
2000438,premium,15.99,15,ads,JP,paypal,16.24,31,11,0,False,True,False
2000439,standard,9.99,20,organic,FR,card,38.88,79,26,1,False,True,False
2000440,premium,15.99,28,ads,DE,card,14.27,21,8,0,False,True,False
2000441,standard,9.99,36,ads,DE,card,17.34,40,9,0,False,False,False
2000442,premium,15.99,19,ads,US,card,27.83,53,18,0,True,True,False
2000443,standard,9.99,47,referral,FR,apple_pay,9.6,25,5,0,False,True,False
2000444,standard,9.99,10,organic,US,paypal,52.79,97,31,1,False,True,False
2000445,premium,15.99,57,organic,FR,card,11.54,29,6,0,False,False,False
2000446,premium,15.99,51,ads,FR,paypal,17.16,33,16,0,True,True,False
2000447,standard,9.99,36,referral,FR,paypal,4.72,13,7,1,False,True,False
2000448,standard,9.99,3,organic,NL,card,27.73,52,18,0,True,True,False
2000449,standard,9.99,44,app_store,FR,card,16.35,31,8,2,True,True,False
2000450,standard,9.99,42,organic,US,gift_card,12.41,17,11,0,True,False,False
2000451,premium,15.99,37,organic,GB,card,7.14,11,2,0,False,True,False
2000452,premium,15.99,17,ads,FR,apple_pay,48.78,92,33,0,False,True,False
2000453,standard,9.99,26,organic,GB,card,19.11,31,8,0,False,True,False
2000454,standard,9.99,25,ads,DE,card,41.36,76,23,0,False,True,False
2000455,standard,9.99,36,organic,NL,card,16.38,32,8,0,True,False,False
2000456,premium,15.99,20,ads,FR,card,16.65,19,12,0,False,False,False
2000457,standard,9.99,24,organic,FR,apple_pay,16.31,21,15,0,True,False,False
2000458,premium,15.99,54,organic,FR,paypal,9.15,23,6,2,False,True,False
2000459,standard,9.99,27,organic,DE,paypal,10.04,23,9,1,False,True,False
2000460,standard,9.99,36,referral,FR,paypal,14.33,27,12,0,False,True,True
2000461,standard,9.99,54,referral,ES,paypal,43.7,78,27,0,False,True,False
2000462,premium,15.99,56,organic,BR,paypal,3.18,4,2,0,True,True,False
2000463,standard,9.99,34,app_store,GB,gift_card,30.52,52,23,2,False,True,False
2000464,standard,9.99,16,organic,US,paypal,7.32,10,6,0,False,False,False
2000465,premium,15.99,6,app_store,DE,card,12.75,21,7,1,False,True,False
2000466,standard,9.99,51,app_store,US,card,9.67,25,6,0,True,True,False
2000467,premium,15.99,31,ads,NL,card,20.9,35,11,0,True,True,False
2000468,standard,9.99,34,organic,US,paypal,34.98,63,23,0,False,True,False
2000469,standard,9.99,57,app_store,NL,card,21.7,30,11,0,False,True,False
2000470,standard,9.99,22,ads,AU,paypal,7.96,10,4,1,False,False,False
2000471,standard,9.99,6,organic,US,apple_pay,15.81,27,11,0,True,True,False
2000472,standard,9.99,40,app_store,NL,paypal,23.7,43,13,1,False,False,True
2000473,standard,9.99,58,ads,NL,apple_pay,17.05,29,12,1,True,False,False
2000474,standard,9.99,11,ads,ES,paypal,22.24,31,12,0,False,True,False
2000475,standard,9.99,59,ads,NL,card,27.66,51,16,0,True,True,False
2000476,standard,9.99,32,app_store,DE,paypal,9.73,20,10,0,True,True,False
2000477,standard,9.99,34,ads,GB,card,13.71,34,12,0,False,True,True
2000478,standard,9.99,57,app_store,DE,card,17.6,30,16,2,False,False,False
2000479,standard,9.99,20,organic,CA,apple_pay,22.87,42,16,1,False,True,False
2000480,standard,9.99,44,ads,GB,card,14.95,25,8,1,True,True,False
2000481,standard,9.99,1,ads,US,paypal,5.04,9,8,1,False,True,False
2000482,standard,9.99,40,organic,ES,card,14.0,27,4,0,True,False,False
2000483,standard,9.99,1,organic,BR,paypal,12.02,26,9,0,False,True,False
2000484,standard,9.99,1,organic,SE,card,9.16,18,4,2,False,False,True
2000485,standard,9.99,23,organic,FR,card,7.24,8,4,0,True,True,True
2000486,standard,9.99,22,ads,BR,apple_pay,6.67,7,2,0,True,True,False
2000487,standard,9.99,47,organic,GB,paypal,10.12,15,12,0,False,True,False
2000488,standard,9.99,53,referral,IT,gift_card,8.94,12,2,0,True,True,False
2000489,standard,9.99,56,app_store,GB,card,11.23,17,9,0,False,True,False
2000490,premium,15.99,37,ads,US,card,11.08,14,7,0,False,True,False
2000491,standard,9.99,10,referral,FR,paypal,6.35,16,5,0,True,True,True
2000492,standard,9.99,40,ads,US,card,3.15,3,2,2,False,True,False
2000493,standard,9.99,29,app_store,ES,card,31.51,55,17,0,True,True,False
2000494,premium,15.99,32,referral,FR,apple_pay,16.47,35,9,2,True,True,False
2000495,standard,9.99,30,organic,JP,card,8.55,12,6,1,False,False,False
2000496,standard,9.99,53,referral,US,gift_card,13.51,26,5,0,True,True,False
2000497,standard,9.99,23,ads,FR,card,37.54,75,18,1,True,True,False
2000498,standard,9.99,57,referral,SE,card,33.59,53,24,1,True,True,False
2000499,standard,9.99,32,organic,US,card,4.72,10,0,1,False,True,False
2000500,premium,15.99,41,ads,FR,gift_card,12.06,26,0,1,False,True,False
2000501,premium,15.99,55,app_store,FR,apple_pay,16.24,28,15,0,False,False,False
2000502,premium,15.99,49,app_store,GB,gift_card,33.5,54,22,2,False,True,False
2000503,standard,9.99,26,organic,US,gift_card,6.87,12,10,0,True,True,False
2000504,standard,9.99,13,ads,NL,card,13.12,30,4,0,True,True,False
2000505,premium,15.99,9,organic,GB,apple_pay,7.55,9,6,0,False,True,True
2000506,standard,9.99,22,referral,US,paypal,10.61,21,7,3,False,True,False
2000507,premium,15.99,40,organic,GB,card,14.05,22,9,0,False,True,False
2000508,standard,9.99,48,app_store,AU,card,7.75,21,5,0,True,True,False
2000509,standard,9.99,2,ads,SE,card,10.44,18,8,0,True,True,False
2000510,standard,9.99,28,organic,FR,card,14.29,19,12,0,False,True,False
2000511,premium,15.99,56,organic,SE,card,24.01,43,19,1,False,True,False
2000512,standard,9.99,49,ads,US,apple_pay,7.99,9,7,2,False,True,False
2000513,standard,9.99,56,ads,US,card,17.18,30,6,0,True,True,False
2000514,standard,9.99,57,ads,DE,card,12.58,25,7,0,True,True,False
2000515,standard,9.99,6,ads,BR,gift_card,22.15,40,7,0,False,True,False
2000516,standard,9.99,41,ads,DE,apple_pay,4.76,11,4,0,True,True,False
2000517,premium,15.99,33,organic,ES,card,7.16,21,8,0,False,True,False
2000518,standard,9.99,29,organic,FR,card,8.41,12,2,0,False,True,False
2000519,premium,15.99,48,organic,US,card,5.71,10,4,2,True,True,False
2000520,premium,15.99,56,organic,AU,paypal,14.58,27,9,2,True,True,False
2000521,standard,9.99,28,referral,DE,card,13.13,26,8,0,False,True,False
2000522,standard,9.99,39,organic,IT,card,16.71,34,16,0,True,True,False
2000523,standard,9.99,29,ads,FR,card,14.66,25,8,0,False,False,False
2000524,standard,9.99,38,organic,FR,card,47.8,79,31,0,False,True,False
2000525,standard,9.99,58,organic,FR,card,21.48,41,12,0,True,True,False
2000526,premium,15.99,48,organic,IT,card,19.4,35,11,1,True,True,False
2000527,premium,15.99,14,organic,FR,card,12.04,30,7,0,False,False,True
2000528,premium,15.99,52,organic,GB,card,39.22,70,25,0,True,True,False
2000529,standard,9.99,32,app_store,US,paypal,11.2,20,5,0,True,False,False
2000530,premium,15.99,35,organic,FR,card,19.69,34,6,0,False,True,False
2000531,premium,15.99,7,ads,IT,card,10.97,10,6,1,False,True,False
2000532,standard,9.99,27,app_store,GB,card,15.7,27,7,0,False,True,False
2000533,standard,9.99,18,organic,JP,card,18.71,31,10,0,False,True,False
2000534,standard,9.99,6,ads,IT,card,24.43,32,10,0,False,True,False
2000535,standard,9.99,51,referral,US,paypal,6.79,13,5,0,True,True,False
2000536,standard,9.99,8,organic,FR,gift_card,14.89,26,5,0,False,False,False
2000537,standard,9.99,43,organic,ES,paypal,7.21,2,7,0,True,False,False
2000538,standard,9.99,44,referral,US,card,10.73,16,8,0,True,True,False
2000539,premium,15.99,37,organic,FR,card,14.36,30,7,0,True,True,False
2000540,premium,15.99,50,organic,GB,apple_pay,16.23,26,13,1,False,True,False
2000541,standard,9.99,7,ads,ES,apple_pay,13.14,21,8,0,False,True,False
2000542,premium,15.99,1,organic,US,apple_pay,7.24,10,5,1,True,True,False
2000543,premium,15.99,51,app_store,IT,gift_card,22.39,45,16,1,False,True,False
2000544,standard,9.99,11,app_store,FR,apple_pay,4.63,16,4,1,False,True,False
2000545,standard,9.99,18,app_store,IT,card,16.49,35,6,1,False,False,False
2000546,standard,9.99,41,organic,FR,paypal,14.57,29,9,0,False,True,False
2000547,standard,9.99,32,app_store,IT,card,14.02,32,11,1,True,True,False
2000548,premium,15.99,12,ads,DE,card,32.31,54,15,0,False,True,False
2000549,standard,9.99,14,ads,FR,paypal,15.45,33,11,0,False,True,False
2000550,standard,9.99,50,referral,FR,apple_pay,42.72,82,25,0,False,False,False
2000551,standard,9.99,31,referral,NL,apple_pay,35.0,52,29,1,True,False,False
2000552,standard,9.99,55,ads,SE,card,9.21,19,9,0,False,True,False
2000553,premium,15.99,34,ads,US,card,13.74,35,16,0,False,True,False
2000554,standard,9.99,40,ads,ES,card,10.17,21,6,0,False,True,False
2000555,standard,9.99,21,organic,SE,paypal,31.29,64,21,0,False,True,False
2000556,standard,9.99,2,organic,FR,card,19.27,35,14,0,True,True,False
2000557,standard,9.99,30,ads,DE,apple_pay,6.68,10,4,2,False,True,True
2000558,standard,9.99,44,ads,DE,card,23.85,43,20,0,True,True,False
2000559,standard,9.99,24,referral,US,paypal,14.5,27,8,0,False,True,False
2000560,standard,9.99,51,referral,US,gift_card,24.19,41,14,0,True,False,False
2000561,standard,9.99,42,ads,JP,card,5.9,11,4,0,False,True,False
2000562,premium,15.99,30,organic,IT,card,12.75,24,7,1,False,True,False
2000563,standard,9.99,33,ads,ES,paypal,17.68,34,10,0,False,True,False
2000564,standard,9.99,14,organic,ES,paypal,9.4,27,14,0,True,True,False
2000565,standard,9.99,52,referral,DE,card,18.43,38,14,1,False,False,False
2000566,premium,15.99,4,ads,BR,card,9.7,17,11,0,True,True,False
2000567,standard,9.99,3,app_store,BR,card,15.31,28,12,0,False,True,False
2000568,standard,9.99,47,organic,DE,apple_pay,22.91,48,11,1,False,True,False
2000569,standard,9.99,2,referral,FR,paypal,17.02,30,8,0,False,True,False
2000570,standard,9.99,31,ads,FR,card,5.38,3,0,0,False,True,False
2000571,premium,15.99,12,organic,BR,card,34.47,60,22,0,False,True,False
2000572,standard,9.99,41,ads,IT,card,23.55,45,15,1,True,True,False
2000573,premium,15.99,7,organic,DE,card,16.7,27,5,0,False,True,False
2000574,premium,15.99,16,organic,FR,card,45.52,81,26,0,True,True,False
2000575,standard,9.99,32,ads,BR,card,13.08,25,8,1,False,True,False
2000576,premium,15.99,23,organic,US,card,22.53,40,12,0,False,True,False
2000577,standard,9.99,12,organic,BR,card,4.03,0,4,1,False,True,True
2000578,premium,15.99,4,organic,IT,paypal,36.23,65,21,1,True,True,False
2000579,standard,9.99,1,organic,AU,card,22.0,39,11,0,False,True,False
2000580,standard,9.99,12,organic,FR,card,37.19,63,23,0,False,True,False
2000581,standard,9.99,17,organic,ES,apple_pay,9.2,18,7,0,False,True,False
2000582,standard,9.99,8,ads,BR,card,54.32,96,33,0,False,True,False
2000583,standard,9.99,31,ads,US,apple_pay,22.62,38,20,0,True,False,False
2000584,premium,15.99,53,organic,IT,card,23.68,40,14,0,False,True,False
2000585,standard,9.99,43,ads,US,paypal,7.75,9,6,0,False,False,False
2000586,standard,9.99,19,organic,ES,card,19.12,35,13,0,True,True,False
2000587,standard,9.99,26,organic,IT,paypal,16.81,26,14,0,False,True,False
2000588,standard,9.99,46,ads,JP,card,14.87,24,7,0,False,True,False
2000589,standard,9.99,57,ads,AU,card,18.36,30,13,1,False,True,False
2000590,premium,15.99,33,organic,CA,apple_pay,4.91,0,5,0,True,True,False
2000591,standard,9.99,12,organic,IT,apple_pay,25.71,43,11,0,True,True,False
2000592,standard,9.99,52,ads,GB,paypal,7.95,13,5,0,False,True,False
2000593,standard,9.99,31,ads,IT,card,13.46,23,10,0,True,True,False
2000594,standard,9.99,2,ads,BR,card,11.67,27,7,0,False,True,False
2000595,standard,9.99,15,referral,BR,card,13.62,26,15,1,False,False,False
2000596,premium,15.99,32,organic,US,paypal,5.59,9,5,2,True,True,False
2000597,standard,9.99,48,referral,IT,card,5.16,11,4,0,False,True,False
2000598,premium,15.99,51,app_store,US,paypal,10.7,19,8,2,False,True,False
2000599,standard,9.99,12,app_store,FR,apple_pay,4.6,10,5,0,False,False,False
2000600,standard,9.99,43,organic,BR,card,7.03,9,5,1,True,True,False
2000601,premium,15.99,57,app_store,GB,paypal,19.33,34,11,0,True,True,False
2000602,premium,15.99,48,organic,DE,card,10.78,14,6,2,True,True,False
2000603,premium,15.99,43,organic,US,card,11.37,20,4,0,False,False,False
2000604,premium,15.99,47,organic,US,card,34.95,60,21,0,False,True,False
2000605,premium,15.99,33,organic,GB,paypal,2.66,10,0,0,True,True,False
2000606,premium,15.99,36,organic,FR,paypal,9.85,19,4,0,False,True,False
2000607,standard,9.99,32,organic,IT,card,14.87,35,14,0,True,True,False
2000608,premium,15.99,57,ads,DE,card,17.66,34,8,0,True,True,False
2000609,standard,9.99,22,ads,ES,card,5.54,18,2,0,False,True,False
2000610,standard,9.99,46,ads,FR,card,16.91,38,7,1,False,False,True
2000611,standard,9.99,2,ads,US,paypal,10.28,16,12,1,False,True,False
2000612,premium,15.99,25,organic,US,card,33.06,65,19,0,False,False,False
2000613,premium,15.99,54,ads,GB,gift_card,23.54,46,10,0,False,False,False
2000614,standard,9.99,15,ads,JP,gift_card,11.33,12,7,0,False,True,False
2000615,premium,15.99,47,organic,IT,paypal,13.21,18,3,0,False,True,False
2000616,premium,15.99,30,app_store,BR,card,16.18,26,13,1,False,True,False
2000617,standard,9.99,8,ads,BR,paypal,15.15,24,5,1,False,True,False
2000618,standard,9.99,7,ads,US,card,13.02,24,10,0,False,True,False
2000619,standard,9.99,8,ads,DE,paypal,11.62,22,6,0,False,True,False
2000620,premium,15.99,28,ads,IT,card,48.04,84,30,1,False,True,False
2000621,standard,9.99,19,ads,GB,card,23.62,36,12,0,False,True,False
2000622,premium,15.99,53,referral,AU,paypal,16.45,32,13,0,True,True,False
2000623,standard,9.99,46,organic,DE,card,19.96,26,11,0,True,True,False
2000624,premium,15.99,9,organic,GB,paypal,8.44,9,0,1,True,True,False
2000625,standard,9.99,30,organic,FR,paypal,11.71,20,0,1,True,False,False
2000626,premium,15.99,46,app_store,FR,paypal,6.5,2,5,0,False,True,False
2000627,standard,9.99,39,organic,FR,card,13.14,23,12,0,True,True,False
2000628,standard,9.99,1,organic,FR,paypal,6.97,8,4,0,False,True,True
2000629,premium,15.99,1,organic,ES,paypal,10.92,24,6,0,False,True,False
