ReturnID,OrderID,CustomerID,ProductID,RegionID,ReturnDate,Amount,Reason,CycleDays
1884,490913,658,4,6,2024-04-26,1065.64,defective,14
1885,209650,300,50,7,2023-09-10,99.1,late delivery,24
1886,790187,127,119,7,2022-06-29,545.97,damaged in transit,5
1887,742844,154,83,3,2023-10-13,454.07,changed mind,27
1888,825758,83,60,8,2023-02-18,336.82,wrong size,23
1889,787908,559,18,3,2022-03-03,1062.13,not as described,20
1890,377613,403,43,6,2023-03-26,992.05,late delivery,8
1891,161259,361,63,5,2022-07-05,807.89,defective,24
1892,936317,538,33,1,2022-09-03,1367.05,late delivery,25
1893,543535,663,85,1,2024-05-28,163.68,defective,9
1894,184907,637,118,2,2023-12-12,233.04,changed mind,18
1895,934357,110,25,8,2022-05-15,581.34,wrong size,2
1896,994841,472,31,8,2024-05-01,987.26,damaged in transit,12
1897,500947,707,16,4,2023-07-29,880.28,damaged in transit,5
1898,793080,620,88,8,2024-05-24,120.32,not as described,17
1899,132668,264,56,1,2024-01-18,1438.05,not as described,16
1900,183943,315,35,8,2022-12-06,464.55,defective,16
1901,348909,713,27,2,2023-06-19,544.87,defective,20
1902,690606,27,9,1,2023-06-15,939.21,not as described,27
1903,220080,421,58,7,2023-12-21,1418.3,changed mind,6
1904,130761,93,82,4,2022-09-06,997.41,late delivery,7
1905,701893,716,29,3,2022-11-30,1432.61,not as described,7
1906,793167,31,1,7,2022-09-02,289.51,changed mind,27
1907,765290,19,57,3,2022-10-24,932.03,not as described,3
1908,819299,264,82,7,2022-06-11,1245.03,not as described,1
1909,822565,161,42,2,2022-02-06,768.45,wrong size,5
1910,642168,397,31,1,2024-07-29,549.64,not as described,23
1911,567471,240,19,3,2022-03-16,1477.29,wrong size,17
1912,871173,286,90,5,2024-06-06,220.07,wrong size,27
1913,413223,452,104,2,2022-01-04,622.28,not as described,6
1914,188094,449,93,2,2024-02-17,1311.33,damaged in transit,12
1915,776765,748,63,6,2022-11-25,1351.72,defective,17
1916,348331,385,87,4,2023-06-02,1470.77,late delivery,3
1917,980967,452,48,4,2022-10-10,1328.42,late delivery,27
1918,472759,543,3,2,2023-05-06,85.93,late delivery,24
1919,866612,140,45,1,2023-03-28,1395.35,not as described,5
1920,138212,534,85,1,2023-06-14,647.97,defective,25
1921,693307,690,78,6,2023-01-29,980.91,not as described,14
1922,503394,255,119,1,2023-06-21,597.47,wrong size,10
1923,516341,143,120,2,2024-04-05,1222.37,defective,28
1924,338691,277,30,8,2023-03-11,868.12,changed mind,16
1925,974073,221,2,3,2022-12-28,1269.86,defective,7
1926,453461,469,33,6,2022-05-12,298.72,late delivery,24
1927,865430,691,106,3,2022-12-26,285.62,late delivery,21
1928,482591,478,98,8,2022-05-06,666.16,late delivery,6
1929,143448,101,12,7,2022-07-02,17.08,defective,20
1930,891469,252,20,4,2024-08-10,1042.35,not as described,19
1931,266598,552,68,6,2022-03-31,451.12,defective,8
1932,343306,265,80,4,2023-04-28,840.38,wrong size,13
1933,874995,470,118,8,2024-04-14,114.31,changed mind,25
1934,904367,556,91,3,2024-08-11,264.26,not as described,6
1935,925078,264,26,7,2022-05-27,938.06,changed mind,21
1936,483373,518,5,5,2022-06-13,465.44,not as described,25
1937,781274,319,77,6,2023-01-08,329.94,damaged in transit,28
1938,395026,109,67,3,2023-07-09,350.98,not as described,10
1939,766351,298,111,7,2024-08-17,330.08,defective,8
1940,552260,353,70,6,2022-07-27,938.05,not as described,28
1941,146763,2,61,7,2022-06-14,259.86,wrong size,14
1942,475968,715,37,7,2022-09-11,550.43,damaged in transit,17
1943,520953,423,11,2,2024-05-24,1034.95,damaged in transit,15
1944,331634,30,106,8,2022-01-31,775.37,defective,15
1945,437022,695,100,7,2023-01-16,899.95,defective,19
1946,552410,685,20,2,2022-04-29,383.85,not as described,13
1947,144731,10,85,8,2022-06-07,1399.75,defective,12
1948,236621,131,44,5,2024-07-05,626.68,damaged in transit,12
1949,790104,292,53,3,2022-01-02,437.58,late delivery,20
1950,416736,406,102,2,2022-11-18,1357.45,late delivery,24
1951,647545,581,102,3,2024-07-04,986.38,damaged in transit,17
1952,609210,340,23,1,2023-09-01,924.78,wrong size,20
1953,596095,490,37,6,2022-03-13,1331.23,late delivery,12
1954,472067,9,99,6,2023-04-11,97.23,damaged in transit,23
1955,534983,527,111,6,2024-08-28,1258.14,defective,12
1956,841520,733,10,5,2023-02-05,1020.02,wrong size,13
1957,968543,421,101,3,2023-06-13,546.39,defective,2
1958,331049,364,59,6,2023-06-16,391.96,changed mind,8
1959,702526,238,71,7,2023-10-23,166.16,defective,22
1960,972793,764,10,1,2022-07-07,1412.2,wrong size,3
1961,106825,27,82,4,2024-04-19,221.45,damaged in transit,7
1962,806249,230,82,8,2024-09-15,396.56,changed mind,23
1963,547138,111,80,7,2022-05-23,1039.75,changed mind,26
1964,970832,694,95,8,2024-03-29,1068.13,changed mind,13
1965,620440,387,114,2,2024-03-27,249.55,damaged in transit,12
1966,854322,738,102,4,2024-01-12,1223.06,changed mind,15
1967,249412,533,90,2,2023-01-06,770.33,changed mind,23
1968,227893,446,118,7,2023-04-14,1274.2,damaged in transit,14
1969,933921,414,81,5,2024-04-19,140.06,defective,6
1970,573813,163,81,2,2022-06-02,73.82,changed mind,13
1971,602507,450,66,1,2024-04-08,959.12,not as described,8
1972,252980,549,93,6,2024-07-09,233.54,late delivery,20
1973,304056,773,9,7,2023-11-13,792.17,damaged in transit,5
1974,836403,440,61,8,2022-12-08,31.02,damaged in transit,18
1975,372995,752,52,8,2023-07-14,1172.09,changed mind,4
1976,625745,756,110,7,2022-02-20,1350.3,not as described,29
1977,384880,419,9,7,2024-07-20,1259.94,wrong size,19
1978,337104,352,78,7,2022-12-09,1437.95,wrong size,5
1979,249418,115,23,8,2022-02-27,1355.61,damaged in transit,28
1980,936638,215,107,4,2024-03-05,671.59,defective,17
1981,946055,704,103,7,2023-10-20,603.54,changed mind,18
1982,203667,111,29,7,2023-09-15,1345.31,late delivery,2
1983,417925,318,105,1,2022-02-24,1391.14,changed mind,6
1984,607475,559,60,6,2024-01-21,1459.53,damaged in transit,24
1985,444957,193,117,3,2023-09-30,1154.79,wrong size,14
1986,748935,780,88,2,2024-03-04,310.96,late delivery,18
1987,334206,520,5,2,2024-04-07,1417.98,defective,29
1988,152963,23,25,1,2022-07-31,1421.24,wrong size,13
1989,403241,198,49,8,2022-07-30,1002.54,wrong size,12
1990,638069,593,26,7,2024-07-12,1287.35,not as described,24
1991,262574,691,16,1,2023-06-16,846.15,wrong size,2
1992,834310,742,118,6,2023-03-14,1416.75,not as described,14
1993,111023,681,105,6,2022-10-15,149.97,changed mind,25
1994,160774,60,53,5,2023-10-02,1297.31,late delivery,7
1995,557952,584,26,5,2024-01-24,92.7,damaged in transit,9
1996,561018,89,22,8,2022-01-03,515.27,damaged in transit,14
1997,365395,62,110,5,2023-07-07,211.64,defective,3
1998,332701,554,40,6,2024-09-20,723.91,not as described,3
1999,162830,383,2,5,2022-10-08,356.05,damaged in transit,8
2000,696631,519,48,4,2022-10-08,1428.59,not as described,27
2001,441123,682,55,8,2024-05-28,843.39,wrong size,7
2002,206809,56,75,4,2022-03-04,1347.62,late delivery,22
2003,459854,423,41,7,2023-02-02,424.31,late delivery,13
2004,943345,668,111,5,2023-04-04,48.71,late delivery,23
2005,335112,353,78,6,2024-03-08,1165.73,changed mind,10
2006,905254,419,119,7,2022-05-10,1056.54,late delivery,26
2007,332868,399,45,6,2023-03-11,822.78,late delivery,11
2008,267376,726,79,5,2022-06-02,1224.86,changed mind,23
2009,334577,40,44,5,2024-02-27,1261.73,not as described,25
2010,390938,703,84,5,2023-09-25,885.98,not as described,13
2011,208548,654,90,3,2023-05-12,1449.23,wrong size,20
2012,628870,651,39,6,2023-01-28,1082.37,late delivery,4
2013,400103,330,113,8,2022-06-03,1018.54,not as described,15
2014,746255,413,103,6,2024-07-10,548.52,changed mind,11
2015,541890,296,108,7,2023-10-10,13.37,not as described,28
2016,498389,202,27,7,2022-11-16,369.0,defective,28
2017,523894,701,87,3,2023-02-18,1148.24,changed mind,23
2018,240662,405,13,1,2023-12-28,1067.71,not as described,28
2019,741591,579,13,3,2023-12-21,503.22,damaged in transit,29
2020,193736,81,117,7,2023-04-07,942.12,late delivery,23
2021,749375,632,19,7,2022-10-30,300.98,late delivery,18
2022,999787,528,104,5,2023-10-22,402.81,changed mind,6
2023,787597,799,52,7,2023-10-21,1421.64,not as described,24
2024,509816,108,37,1,2023-08-23,625.64,changed mind,6
2025,383027,433,9,6,2022-03-14,375.03,defective,6
2026,885277,409,82,6,2023-04-18,735.79,wrong size,26
2027,331471,431,87,5,2023-09-06,586.65,late delivery,4
2028,534137,44,57,6,2024-08-08,1097.0,damaged in transit,5
2029,793785,379,98,4,2023-06-10,1443.55,changed mind,15
2030,930120,240,39,5,2022-12-09,891.69,damaged in transit,17
2031,928859,494,67,5,2023-07-10,890.81,not as described,2
2032,178983,186,35,7,2022-06-27,553.6,late delivery,11
2033,908436,349,70,2,2022-04-01,851.3,not as described,7
2034,202617,497,17,3,2023-11-10,485.8,changed mind,9
2035,626027,52,58,4,2024-09-13,11.63,changed mind,6
2036,936668,630,66,2,2024-04-26,1300.48,not as described,20
2037,689324,573,67,3,2023-08-07,649.87,late delivery,14
2038,952742,46,54,3,2022-02-10,743.21,late delivery,28
2039,409900,52,78,3,2024-09-14,134.42,changed mind,1
2040,383245,681,62,4,2023-03-26,1257.29,damaged in transit,23
2041,393593,227,34,5,2022-10-17,263.8,defective,27
2042,419648,689,26,6,2024-06-11,621.83,defective,15
2043,714524,400,78,3,2024-01-17,1262.0,changed mind,21
2044,507204,274,113,7,2024-01-20,692.1,defective,13
2045,763685,219,91,4,2022-10-05,1397.42,changed mind,18
2046,474545,528,77,6,2024-09-18,321.88,late delivery,27
2047,376952,88,111,1,2023-03-29,1075.7,changed mind,16
2048,271040,323,108,2,2023-06-16,1467.22,wrong size,17
2049,595951,277,61,4,2024-01-21,828.92,wrong size,29
2050,908536,124,14,3,2023-10-22,1041.35,late delivery,15
2051,873068,283,77,4,2022-06-22,595.91,damaged in transit,6
2052,327976,423,75,2,2022-10-30,1129.49,not as described,20
2053,529870,543,34,4,2022-12-28,1364.22,late delivery,21
2054,734744,70,102,6,2024-08-05,1057.55,defective,7
2055,651181,698,105,6,2023-12-16,1404.53,wrong size,22
2056,160440,703,40,2,2023-01-02,887.09,changed mind,2
2057,631951,554,58,3,2024-01-05,869.93,wrong size,10
2058,134876,740,24,5,2024-01-09,463.89,not as described,25
2059,204849,343,22,5,2023-01-30,1067.34,changed mind,18
2060,688356,658,32,7,2023-02-08,1324.11,damaged in transit,18
2061,192292,582,44,4,2024-06-13,973.01,wrong size,19
2062,405113,451,33,6,2023-07-16,357.23,changed mind,5
2063,629583,144,19,8,2022-05-30,820.72,not as described,28
2064,689912,447,54,3,2023-12-21,1136.35,wrong size,9
2065,501157,722,75,7,2023-08-13,1409.65,not as described,23
2066,184618,788,40,3,2023-05-24,243.33,late delivery,29
2067,819193,359,65,3,2023-12-27,199.97,late delivery,7
2068,954865,199,33,6,2024-06-26,625.29,changed mind,19
2069,899847,599,85,5,2022-11-27,197.16,damaged in transit,2
2070,773662,61,78,5,2023-02-24,1470.84,not as described,19
2071,461996,121,116,2,2022-07-09,642.21,wrong size,13
2072,888639,450,7,1,2023-10-10,805.08,late delivery,3
2073,539357,793,103,8,2023-02-07,348.36,damaged in transit,20
2074,222823,264,41,7,2022-12-09,679.2,wrong size,29
2075,865491,355,8,8,2023-11-28,1477.19,late delivery,3
2076,388144,258,83,5,2023-02-13,738.14,not as described,26
2077,944830,353,21,8,2023-04-10,23.15,wrong size,25
2078,431509,6,22,4,2023-03-17,371.37,late delivery,16
2079,882454,476,118,1,2022-09-16,1467.9,late delivery,27
2080,583454,477,27,2,2022-05-06,1483.71,wrong size,9
2081,520654,253,66,3,2024-04-07,323.63,wrong size,21
2082,367181,212,25,4,2022-04-02,926.74,late delivery,21
2083,852131,610,15,8,2022-11-21,124.59,wrong size,17
2084,154567,151,1,3,2023-10-30,870.39,damaged in transit,25
2085,521985,38,2,5,2022-05-12,197.62,late delivery,26
2086,431990,33,57,3,2023-10-18,1229.81,not as described,23
2087,589051,706,53,6,2024-01-04,1409.97,changed mind,18
2088,329094,292,5,5,2023-10-25,267.75,wrong size,29
2089,698132,82,42,2,2022-11-02,699.44,changed mind,17
2090,447328,704,33,4,2022-01-20,162.04,not as described,19
2091,269317,119,69,1,2024-06-06,515.32,changed mind,6
2092,277263,270,120,8,2022-11-23,107.0,wrong size,10
2093,726854,17,83,6,2024-03-16,404.17,defective,27
2094,335706,544,111,8,2022-07-17,1485.43,late delivery,15
2095,376527,560,24,8,2022-06-12,76.46,not as described,15
2096,664256,606,26,2,2024-02-18,1289.86,late delivery,24
2097,396805,211,91,6,2024-07-28,125.4,wrong size,10
2098,449338,263,38,1,2024-05-10,798.21,wrong size,8
2099,320030,751,102,8,2024-01-22,683.66,changed mind,1
2100,410844,658,56,7,2022-09-04,1398.02,changed mind,7
2101,723500,30,25,6,2024-07-02,306.58,wrong size,15
2102,580514,554,102,8,2023-10-30,277.73,damaged in transit,22
2103,997779,651,67,7,2022-06-22,1125.58,wrong size,10
2104,794673,448,97,7,2022-05-10,1091.32,wrong size,13
2105,115148,512,55,1,2024-05-21,1051.78,late delivery,7
2106,440980,1,16,1,2022-10-03,48.93,not as described,24
2107,360865,25,82,8,2024-02-05,397.34,changed mind,16
2108,628766,29,15,3,2022-05-19,1261.44,not as described,5
2109,339091,128,80,4,2022-10-08,905.28,defective,18
2110,969581,793,51,1,2022-10-11,907.27,late delivery,10
2111,369438,508,95,5,2022-10-09,450.92,defective,26
2112,569781,626,105,7,2023-11-06,397.66,defective,8
2113,210620,237,49,7,2024-07-03,1420.37,late delivery,26
2114,918816,751,106,5,2024-06-29,1094.36,wrong size,21
2115,920664,160,14,6,2024-01-12,199.03,defective,4
2116,814304,722,13,5,2022-07-22,1407.18,wrong size,23
2117,416465,25,120,4,2024-08-18,877.73,not as described,21
2118,152846,17,69,5,2023-06-27,506.71,late delivery,14
2119,739868,64,55,8,2023-06-30,601.74,changed mind,5
2120,486188,634,19,3,2023-12-03,1090.85,damaged in transit,14
2121,991336,206,35,4,2024-02-09,570.65,changed mind,18
2122,728485,361,83,5,2024-08-10,872.33,damaged in transit,4
2123,584770,378,99,5,2023-08-06,1068.64,changed mind,10
2124,988039,632,110,1,2023-09-03,301.11,defective,21
2125,820422,279,49,3,2024-01-16,1416.92,defective,17
2126,512538,6,55,6,2022-09-13,540.7,wrong size,29
2127,116968,310,20,6,2022-11-04,634.87,wrong size,7
2128,183506,231,10,6,2023-09-18,1050.79,defective,23
2129,499345,585,53,8,2022-03-06,917.09,changed mind,13
2130,605807,602,70,6,2022-11-17,665.78,damaged in transit,7
2131,127136,74,13,5,2023-12-19,978.12,wrong size,28
2132,213907,635,50,3,2024-09-03,1355.21,wrong size,19
2133,733864,57,77,3,2023-06-04,1202.42,damaged in transit,16
2134,776366,496,98,7,2023-02-04,1238.15,wrong size,9
2135,126830,312,113,4,2023-03-17,395.03,not as described,26
2136,556908,242,41,6,2023-11-17,634.91,late delivery,1
2137,172876,387,48,1,2023-06-29,835.19,damaged in transit,4
2138,751087,249,105,2,2022-01-24,75.84,late delivery,6
2139,850665,636,84,2,2023-06-24,1156.99,late delivery,19
2140,882424,774,33,2,2023-02-05,491.96,wrong size,3
2141,638356,653,83,5,2023-12-02,431.07,late delivery,24
2142,666052,352,19,6,2024-05-25,396.35,not as described,6
2143,933930,403,54,5,2024-08-20,432.24,damaged in transit,20
2144,651194,358,37,3,2023-09-03,513.64,defective,24
2145,501646,635,120,5,2022-12-29,911.19,defective,26
2146,779112,442,5,1,2023-03-20,879.51,defective,9
2147,631754,375,103,4,2022-06-26,391.01,not as described,3
2148,858208,328,34,2,2024-07-24,317.57,defective,22
2149,572230,301,5,1,2024-04-27,1241.27,damaged in transit,14
2150,882147,443,80,2,2024-05-03,148.16,changed mind,28
2151,140377,552,82,1,2022-11-25,774.11,wrong size,6
2152,132787,346,18,4,2022-11-19,785.64,damaged in transit,17
2153,189134,646,5,5,2024-05-06,865.46,not as described,4
2154,600570,662,14,5,2023-06-29,1329.62,late delivery,15
2155,738077,344,50,4,2023-12-06,939.63,damaged in transit,1
2156,294642,728,16,2,2023-05-05,1460.71,not as described,22
2157,240172,139,85,1,2023-03-19,1308.32,late delivery,18
2158,874310,746,10,6,2023-09-25,329.96,wrong size,3
2159,775484,236,95,8,2024-03-23,369.36,damaged in transit,15
2160,683557,452,105,3,2022-12-01,523.71,not as described,13
2161,539530,227,87,2,2024-03-20,593.36,damaged in transit,20
2162,478199,354,114,3,2022-09-02,833.96,damaged in transit,15
2163,118475,273,113,2,2023-02-07,356.44,late delivery,14
2164,269293,565,6,2,2024-07-01,341.29,changed mind,25
2165,907292,65,42,4,2024-08-12,578.27,damaged in transit,16
2166,405120,671,92,7,2024-07-12,1011.31,damaged in transit,24
2167,734087,724,41,6,2022-11-13,1035.31,defective,26
2168,733399,451,89,8,2024-04-23,1464.41,late delivery,25
2169,378479,438,93,3,2024-07-25,311.6,late delivery,28
2170,283923,560,120,4,2024-09-05,595.36,not as described,21
2171,722499,160,40,4,2022-01-21,1447.37,damaged in transit,17
2172,184224,600,42,1,2024-01-15,1038.11,wrong size,16
2173,545340,175,3,4,2024-09-23,892.5,damaged in transit,6
2174,899224,542,35,3,2024-02-04,814.07,late delivery,25
2175,740195,245,34,4,2022-08-22,122.51,defective,21
2176,787788,597,55,2,2024-02-02,1341.13,late delivery,26
2177,174940,633,51,6,2022-04-16,942.0,defective,21
2178,279815,167,103,7,2023-04-26,861.78,damaged in transit,14
2179,347588,494,93,8,2023-09-19,813.86,not as described,9
2180,363080,399,88,1,2023-04-02,593.95,damaged in transit,29
2181,274673,236,1,1,2023-12-01,389.45,late delivery,22
2182,974862,471,57,8,2022-08-29,1135.43,changed mind,26
2183,248458,795,88,7,2023-08-30,769.26,changed mind,17
2184,737365,2,30,5,2023-10-07,60.57,damaged in transit,15
2185,628075,766,51,3,2023-09-26,604.65,defective,1
2186,649469,685,88,5,2022-10-17,1393.62,damaged in transit,3
2187,293187,424,96,5,2022-11-02,567.1,changed mind,21
2188,376865,489,103,7,2022-09-15,625.72,late delivery,7
2189,645847,296,52,5,2023-04-07,939.7,not as described,3
2190,369212,104,48,1,2023-08-09,1204.5,defective,23
2191,724702,458,46,6,2022-12-29,1006.01,defective,18
2192,135571,654,81,7,2023-02-14,1276.58,defective,4
2193,165538,185,51,3,2022-10-14,179.82,not as described,15
2194,755632,574,49,1,2022-08-07,1387.64,defective,14
2195,655082,599,21,2,2023-10-20,1356.84,late delivery,1
2196,138857,607,58,7,2024-03-27,783.53,defective,18
2197,909134,273,29,4,2022-10-18,940.87,not as described,12
2198,104371,314,63,5,2024-05-10,327.09,damaged in transit,26
2199,959996,333,107,8,2023-07-25,677.44,changed mind,4
2200,756544,684,94,1,2022-06-17,312.03,wrong size,25
2201,989324,721,58,2,2023-01-01,42.75,changed mind,1
2202,953985,332,118,7,2022-01-08,1471.55,not as described,23
2203,381812,776,118,5,2022-02-09,396.13,not as described,23
2204,780851,457,54,1,2022-12-03,893.73,late delivery,12
2205,289821,309,92,6,2023-03-31,457.37,late delivery,9
2206,524475,1,42,2,2024-03-08,562.23,late delivery,5
2207,316097,489,106,7,2022-05-15,602.66,wrong size,10
2208,537440,516,45,7,2024-04-19,509.22,wrong size,20
2209,885106,775,31,7,2022-08-23,959.73,damaged in transit,22
2210,492522,575,17,4,2022-05-19,1441.8,late delivery,6
2211,183154,24,102,3,2023-12-01,648.67,damaged in transit,1
2212,392178,454,36,8,2024-02-14,1460.26,late delivery,17
2213,807869,595,98,5,2023-08-28,1005.02,changed mind,17
2214,569542,398,11,6,2022-04-26,914.63,late delivery,29
2215,604167,344,61,2,2022-04-26,363.28,not as described,23
2216,488035,648,52,5,2023-01-26,103.75,wrong size,16
2217,363500,490,53,5,2023-03-27,1279.38,changed mind,18
2218,638350,546,21,3,2024-09-25,865.23,not as described,19
2219,669779,372,9,7,2022-10-14,627.48,defective,14
2220,908307,223,42,2,2022-07-12,1219.83,defective,20
2221,656002,416,57,6,2024-08-03,472.76,defective,6
2222,995507,768,96,8,2022-06-03,1177.59,late delivery,25
2223,843918,483,56,5,2022-01-27,498.67,wrong size,25
2224,170868,566,30,1,2023-02-27,1382.11,changed mind,13
2225,452954,100,32,5,2023-02-06,409.27,defective,14
2226,446214,791,74,5,2023-09-12,214.96,wrong size,15
2227,102718,196,53,5,2024-05-27,1050.16,defective,24
2228,262635,778,109,3,2024-07-21,252.64,not as described,6
2229,785968,357,53,6,2022-10-17,1424.55,changed mind,10
2230,416908,736,69,3,2024-09-07,986.78,wrong size,18
2231,233090,714,8,5,2023-09-25,353.98,late delivery,21
2232,358725,605,24,5,2022-03-11,321.14,damaged in transit,9
2233,347232,734,103,6,2024-07-27,1386.57,not as described,4
2234,257083,488,42,7,2022-05-18,915.71,damaged in transit,15
2235,191072,680,51,8,2023-08-12,1341.67,changed mind,19
2236,787667,138,71,7,2024-03-01,174.24,changed mind,23
2237,842069,57,7,7,2022-09-07,1388.83,wrong size,1
2238,546659,435,61,7,2022-09-28,784.87,wrong size,1
2239,653917,648,42,2,2023-04-22,1005.95,damaged in transit,12
2240,927320,613,18,3,2024-06-03,565.58,defective,17
2241,858396,423,51,5,2022-08-12,98.12,damaged in transit,1
2242,129333,417,54,4,2023-10-26,1437.38,damaged in transit,6
2243,957658,488,23,6,2023-03-29,1491.95,damaged in transit,13
2244,160280,695,66,1,2022-04-22,553.17,late delivery,9
2245,123914,674,90,2,2023-12-12,1416.36,damaged in transit,21
2246,462945,88,33,6,2024-04-12,259.91,defective,2
2247,771266,477,116,7,2023-07-30,240.48,not as described,26
2248,172249,305,74,3,2022-06-26,118.94,late delivery,5
2249,363689,640,93,3,2022-06-05,592.99,damaged in transit,13
2250,336456,405,9,5,2023-02-28,87.93,defective,29
2251,457642,794,93,4,2023-05-22,598.04,damaged in transit,20
2252,987425,346,41,2,2023-07-07,216.2,late delivery,29
2253,398272,544,86,5,2022-09-01,1098.49,defective,1
2254,288063,87,97,7,2023-05-16,1251.71,late delivery,21
2255,210083,746,31,6,2022-10-23,1034.84,defective,3
2256,278305,123,32,7,2023-11-18,308.74,defective,18
2257,219824,303,8,6,2024-03-07,1152.6,late delivery,10
2258,616276,671,73,8,2023-10-15,381.76,not as described,23
2259,478455,774,93,2,2022-01-02,1141.64,defective,4
2260,548197,388,50,1,2024-09-19,855.42,wrong size,27
2261,848931,388,20,1,2022-01-24,556.4,changed mind,14
2262,622393,39,38,8,2024-09-26,134.4,late delivery,16
2263,239652,784,49,6,2022-02-01,1242.99,defective,17
2264,439061,14,110,2,2023-06-01,1410.08,late delivery,2
2265,381321,21,15,7,2022-04-16,1002.22,changed mind,10
2266,844085,379,42,3,2022-04-06,1447.17,damaged in transit,21
2267,376321,3,77,5,2023-11-15,1401.83,wrong size,28
2268,224722,132,29,2,2023-12-29,299.97,changed mind,29
2269,762404,503,107,1,2022-04-29,1099.51,defective,16
2270,485552,565,110,3,2024-09-03,530.46,damaged in transit,8
2271,186276,239,46,2,2022-11-17,736.4,damaged in transit,14
2272,720784,637,90,5,2022-11-15,243.88,changed mind,14
2273,289460,487,91,1,2022-10-24,1462.42,changed mind,12
2274,881411,183,82,2,2023-04-07,1091.94,damaged in transit,11
2275,849213,570,23,5,2022-06-27,407.69,wrong size,26
2276,432614,474,6,4,2023-03-01,563.49,wrong size,12
2277,600035,650,42,6,2022-07-29,639.5,wrong size,1
2278,610970,124,16,6,2022-02-21,1123.83,not as described,21
2279,688083,185,36,8,2023-01-04,1389.29,wrong size,20
2280,162225,243,77,7,2023-11-04,488.95,defective,11
2281,392362,274,71,2,2024-02-03,714.03,defective,19
2282,253287,712,26,6,2022-12-20,893.88,damaged in transit,28
2283,727746,587,3,6,2022-11-20,596.08,damaged in transit,27
2284,162224,436,28,5,2024-02-27,761.23,damaged in transit,23
2285,565263,433,55,7,2023-11-13,167.5,wrong size,17
2286,755092,709,94,2,2024-04-12,259.83,changed mind,1
2287,953538,358,44,4,2024-06-25,607.64,changed mind,15
2288,359253,181,35,7,2024-04-01,1373.26,late delivery,24
2289,107175,110,67,8,2024-07-25,530.54,defective,25
2290,751370,265,9,1,2023-02-21,382.19,late delivery,23
2291,101391,523,28,4,2023-01-30,1116.86,defective,29
2292,159758,377,5,3,2022-11-18,1424.2,wrong size,15
2293,991443,338,64,2,2022-08-24,694.09,wrong size,4
2294,876292,385,54,1,2024-01-19,22.82,not as described,15
2295,736784,780,70,5,2023-12-16,1035.34,damaged in transit,10
2296,851976,799,75,6,2024-03-12,628.44,not as described,25
2297,167816,130,48,5,2022-06-17,1013.73,changed mind,23
2298,180035,92,105,3,2023-05-07,423.8,late delivery,13
2299,370745,196,111,7,2022-08-10,13.59,late delivery,12
2300,121380,682,14,6,2024-06-12,523.3,defective,5
2301,899480,368,111,8,2022-09-25,1060.14,damaged in transit,2
2302,150659,691,24,3,2022-05-24,595.74,damaged in transit,10
2303,589635,518,30,2,2023-07-24,336.57,wrong size,7
2304,868266,443,64,4,2024-05-29,701.37,defective,8
2305,761487,226,4,5,2024-07-04,1131.0,defective,29
2306,311232,276,44,4,2022-04-07,187.96,late delivery,20
2307,523299,119,24,7,2022-11-22,1040.71,defective,16
2308,593445,416,58,1,2022-06-03,1004.34,defective,6
2309,791129,225,98,5,2022-11-04,562.4,late delivery,25
2310,483619,234,111,4,2023-06-18,1455.8,defective,19
2311,356532,32,26,2,2022-10-08,1343.11,defective,15
2312,815972,640,66,6,2022-03-09,481.08,defective,14
2313,897830,752,57,7,2023-05-26,56.33,not as described,17
2314,540007,399,50,5,2022-02-22,469.37,changed mind,25
2315,125218,429,76,1,2022-08-15,315.04,wrong size,21
2316,550594,741,119,1,2022-01-01,825.41,late delivery,15
2317,900361,410,49,4,2022-03-28,1378.93,wrong size,20
2318,990181,499,8,6,2023-03-13,1306.8,late delivery,27
2319,460931,343,110,3,2024-04-30,465.69,changed mind,10
2320,235116,412,112,3,2024-02-14,648.61,not as described,27
2321,614946,418,39,7,2022-04-09,64.45,late delivery,18
2322,847632,569,61,1,2022-02-04,820.8,not as described,6
2323,950503,484,104,1,2022-12-05,104.42,wrong size,29
2324,146574,404,61,2,2023-10-15,1408.52,defective,20
2325,361494,61,58,8,2024-01-17,1301.73,late delivery,12
2326,529883,724,111,4,2024-04-03,329.14,defective,7
2327,188429,711,100,2,2022-12-09,1052.06,changed mind,27
2328,897700,148,61,3,2022-06-18,856.35,late delivery,24
2329,200952,235,20,8,2022-01-27,1204.02,not as described,2
2330,698691,779,53,6,2022-05-27,718.72,late delivery,19
2331,926765,257,82,2,2022-03-07,295.74,damaged in transit,4
2332,716692,650,33,2,2024-05-10,963.37,late delivery,9
2333,786885,629,65,1,2022-09-26,129.62,changed mind,17
2334,336985,689,80,7,2024-04-03,881.04,wrong size,8
2335,844721,13,11,2,2023-07-08,326.93,not as described,15
2336,476716,387,69,3,2023-06-23,1030.56,not as described,13
2337,155189,453,89,3,2023-03-31,1243.78,wrong size,17
2338,429922,670,26,5,2024-03-30,173.19,defective,24
2339,414855,180,66,5,2022-02-13,606.4,defective,5
2340,569298,246,86,7,2022-04-03,1102.95,late delivery,24
2341,338344,144,6,3,2023-02-28,253.92,late delivery,7
2342,516004,610,78,4,2023-01-30,854.12,defective,1
2343,485172,800,32,4,2023-06-30,1011.04,defective,13
2344,394208,113,48,1,2024-01-08,538.64,late delivery,9
2345,726605,187,78,6,2023-08-11,1249.65,changed mind,6
